id,title,authors,published_date,query,collected_at
1679,These Hollow Vows,"[""Lexi Ryan""]",2021-07-20,booktok,2025-07-04T04:16:36.597466
1680,One Breath Away,"[""Heather Gudenkauf""]",2020-03-16,booktok,2025-07-04T04:16:36.597466
1681,A Broken Blade,"[""Melissa Blair""]",2022-08-02,booktok,2025-07-04T04:16:36.597466
1682,The Low Desert,"[""Tod Goldberg""]",2022-02-22,booktok,2025-07-04T04:16:36.597466
1683,The Prison Healer,"[""Lynette Noni""]",2021,booktok,2025-07-04T04:16:36.597466
1684,One Way or Another,"[""Kara McDowell""]",2020-10-06,booktok,2025-07-04T04:16:36.597466
1685,The Decoy Girlfriend,"[""Lillie Vale""]",2022-09-06,booktok,2025-07-04T04:16:36.597466
1686,The Lies of Locke Lamora,"[""Scott Lynch""]",2024-08-27,booktok,2025-07-04T04:16:36.597466
1687,The Republic of Thieves,"[""Scott Lynch""]",2025-07-08,booktok,2025-07-04T04:16:36.597466
1688,Dungeon Crawler Carl,"[""Matt Dinniman""]",2025-07-15,booktok,2025-07-04T04:16:36.597466
1689,Chasing Lucky,"[""Jenn Bennett""]",2020-11-10,booktok,2025-07-04T04:16:36.597466
1690,Court,"[""Tracy Wolff""]",2025-04,booktok,2025-07-04T04:16:36.597466
1691,Lucky Leap Day,"[""Ann Marie Walker""]",2022-01-18,booktok,2025-07-04T04:16:36.597466
1692,Sweet Sacrifice,"[""Ellie McLove"", ""Sav R. Miller""]",2021-02-26,booktok,2025-07-04T04:16:36.597466
1693,Cain's Jawbone,"[""Edward Powys Mathers""]",2023-11,booktok,2025-07-04T04:16:36.597466
1694,Dead Moons Rising,"[""Jack Whitney""]",2021-03-13,booktok,2025-07-04T04:16:36.597466
1695,# BookTok Journal for 25 Books,"[""BookTok BookTok Press""]",2021-10-22,booktok,2025-07-04T04:16:36.597466
1696,"Social Reading Cultures on BookTube, Bookstagram, and BookTok","[""Bronwyn Reddan"", ""Leonie Rutherford"", ""Amy Schoonens"", ""Michael Dezuanni""]",2024-04-30,booktok,2025-07-04T04:16:36.597466
1697,The Reading Lives of Teens,"[""Chin Ee Loh""]",2024-11-04,booktok,2025-07-04T04:16:36.597466
1698,BookTok Journal for 200 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-07-04T04:16:36.597466
1699,BookTok Journal for 500 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-07-04T04:16:36.597466
1700,Atravesados,"[""Trevor Boffone"", ""Cristina Herrera""]",2025-02-17,booktok,2025-07-04T04:16:36.597466
1701,BookTok Made Me Read It (100 Books) BookTok Journal,"[""Blue Bird Books""]",2022-01-24,booktok,2025-07-04T04:16:36.597466
1702,Living Rent Free In My Head,"[""Dominique Davis""]",2022-08-02,booktok,2025-07-04T04:16:36.597466
1703,I'm Glad My Mom Died,"[""Jennette McCurdy""]",2022-08-09,bestseller,2025-07-04T10:16:38.645730
1704,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,bestseller,2025-07-04T10:16:38.645730
1705,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,bestseller,2025-07-04T10:16:38.645730
1706,Hillbilly Elegy,"[""J D Vance""]",2024-10,bestseller,2025-07-04T10:16:38.645730
1707,Verity,"[""Colleen Hoover""]",2021-10-05,bestseller,2025-07-04T10:16:38.645730
1708,An All-in-One Guide to Become a Bestseller,"[""Ukiyoto""]",2023-05-05,bestseller,2025-07-04T10:16:38.645730
1709,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,bestseller,2025-07-04T10:16:38.645730
1710,Cultural Capitalism,"[""Bradley A. Gorski""]",2025-03-15,bestseller,2025-07-04T10:16:38.645730
1711,Corporate Compliance and Conformity,"[""Petter Gottschalk""]",2023-03-10,bestseller,2025-07-04T10:16:38.645730
1712,"Space, Place, and Bestsellers","[""Lisa Fletcher"", ""Elizabeth Leane""]",2024-06-30,bestseller,2025-07-04T10:16:38.645730
1713,Bestsellers of the Third Reich,"[""Christian Adam""]",2021-04-01,bestseller,2025-07-04T10:16:38.645730
1714,Bestsellers: Popular Fiction Since 1900,"[""Clive Bloom""]",2022-01-03,bestseller,2025-07-04T10:16:38.645730
1715,Row the Boat,"[""Jon Gordon"", ""P.J. Fleck""]",2021-05-04,bestseller,2025-07-04T10:16:38.645730
1716,The Garden,"[""Jon Gordon""]",2020-05-21,bestseller,2025-07-04T10:16:38.645730
1717,C Is for Country,"[""Lil Nas X""]",2021-01-05,nyt bestseller,2025-07-04T16:16:40.173162
1718,Next Level Basic,"[""Stassi Schroeder""]",2022-09-06,nyt bestseller,2025-07-04T16:16:40.173162
1719,I'm Glad My Mom Died,"[""Jennette McCurdy""]",2022-08-09,nyt bestseller,2025-07-04T16:16:40.173162
1720,Atlas of the Heart,"[""Bren\u00e9 Brown""]",2021-11-30,nyt bestseller,2025-07-04T16:16:40.173162
1721,"Run, Rose, Run","[""James Patterson"", ""Dolly Parton""]",2022-03-07,nyt bestseller,2025-07-04T16:16:40.173162
1722,The Paris Apartment,"[""Lucy Foley""]",2022-02-22,nyt bestseller,2025-07-04T16:16:40.173162
1723,Allow Me to Retort,"[""Elie Mystal""]",2023-05-09,nyt bestseller,2025-07-04T16:16:40.173162
1724,One Italian Summer,"[""Rebecca Serle""]",2022-03,nyt bestseller,2025-07-04T16:16:40.173162
1725,Project Hail Mary,"[""Andy Weir""]",2022-10-04,nyt bestseller,2025-07-04T16:16:40.173162
1726,The Club,"[""Ellery Lloyd""]",2022-03-01,nyt bestseller,2025-07-04T16:16:40.173162
1727,Hillbilly Elegy,"[""J D Vance""]",2024-10,nyt bestseller,2025-07-04T16:16:40.173162
1728,Good Enough,"[""Kate Bowler"", ""Jessica Richie""]",2022-02-17,nyt bestseller,2025-07-04T16:16:40.173162
1729,How I Saved the World,"[""Jesse Watters""]",2022-07-05,nyt bestseller,2025-07-04T16:16:40.173162
1730,Verity,"[""Colleen Hoover""]",2021-10-05,nyt bestseller,2025-07-04T16:16:40.173162
1731,The Love of My Life,"[""Rosie Walsh""]",2023,nyt bestseller,2025-07-04T16:16:40.173162
1732,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,nyt bestseller,2025-07-04T16:16:40.173162
1733,Bestseller Book Launch Plan,"[""Dale L. Roberts""]",2025-03-01,nyt bestseller,2025-07-04T16:16:40.173162
1734,Chasing Homer,"[""L\u00e1szl\u00f3 Krasznahorkai""]",2021-11-02,new release fiction,2025-07-04T22:16:41.903159
1735,How High?--That High,"[""Diane Williams""]",2021-10-12,new release fiction,2025-07-04T22:16:41.903159
1736,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,new release fiction,2025-07-04T22:16:41.903159
1737,Book Lovers,"[""Emily Henry""]",2022-05-03,new release fiction,2025-07-04T22:16:41.903159
1738,Vagabonds!,"[""Eloghosa Osunde""]",2023-02-28,new release fiction,2025-07-04T22:16:41.903159
1739,My Annihilation,"[""Fuminori Nakamura""]",2022-01-11,new release fiction,2025-07-04T22:16:41.903159
1740,Glory,"[""NoViolet Bulawayo""]",2022-03-08,new release fiction,2025-07-04T22:16:41.903159
1741,The Survivors,"[""Alex Schulman""]",2021-10-05,new release fiction,2025-07-04T22:16:41.903159
1742,Fiona and Jane,"[""Jean Chen Ho""]",2023-01-03,new release fiction,2025-07-04T22:16:41.903159
1743,Medusa's Ankles,"[""A. S. Byatt""]",2021-11-23,new release fiction,2025-07-04T22:16:41.903159
1744,The Leaving,"[""Jumi Bello""]",2022,new release fiction,2025-07-04T22:16:41.903159
1745,Five Tuesdays in Winter,"[""Lily King""]",2021-11-02,new release fiction,2025-07-04T22:16:41.903159
1746,Devil House,"[""John Darnielle""]",2022-01-25,new release fiction,2025-07-04T22:16:41.903159
1747,Phantom Game,"[""Christine Feehan""]",2022-03-01,new release fiction,2025-07-04T22:16:41.903159
1748,"When I'm Gone, Look for Me in the East","[""Quan Barry""]",2022-02-22,new release fiction,2025-07-04T22:16:41.903159
1749,Checkout 19,"[""Claire-Louise Bennett""]",2022-03-01,new release fiction,2025-07-04T22:16:41.903159
1750,Other People's Clothes,"[""Calla Henkel""]",2022-02-01,new release fiction,2025-07-04T22:16:41.903159
1751,The High House,"[""Jessie Greengrass""]",2022-01-04,new release fiction,2025-07-04T22:16:41.903159
1752,Vladimir,"[""Julia May Jonas""]",2022-02-01,new release fiction,2025-07-04T22:16:41.903159
1753,Booth,"[""Karen Joy Fowler""]",2023-02-07,new release fiction,2025-07-04T22:16:41.903159
1754,House of Hollow,"[""Krystal Sutherland""]",2022-03-01,new release fiction,2025-07-04T22:16:41.903159
1755,A Novel Obsession,"[""Caitlin Barasch""]",2022-03-15,new release fiction,2025-07-04T22:16:41.903159
1756,The Club,"[""Ellery Lloyd""]",2022-03-01,new release fiction,2025-07-04T22:16:41.903159
1757,I Love You But I've Chosen Darkness,"[""Claire Vaye Watkins""]",2021-10-05,new release fiction,2025-07-04T22:16:41.903159
1758,Strangers I Know,"[""Claudia Durastanti""]",2022-02-01,new release fiction,2025-07-04T22:16:41.903159
1759,Treading on Ashes,"[""Steve Heuzinkveld""]",2021-09-16,new release fiction,2025-07-04T22:16:41.903159
1760,How Do I Feel?,"[""Rebekah Lipp"", ""Craig Phillips"", ""Nicola McCloy""]",2021,new release fiction,2025-07-04T22:16:41.903159
1761,Woman on Fire,"[""Lisa Barr""]",2022-03-25,new release fiction,2025-07-04T22:16:41.903159
1762,The Art of Alice and Martin Provensen,"[""Alice Provensen"", ""Martin Provensen""]",2022-03-29,new release fiction,2025-07-04T22:16:41.903159
1763,Steal,"[""James Patterson"", ""Howard Roughan""]",2022-02-08,new release fiction,2025-07-04T22:16:41.903159
1764,The Love of My Life,"[""Rosie Walsh""]",2023,new release fiction,2025-07-04T22:16:41.903159
1765,7 FIGURE FICTION,"[""T. Taylor""]",2021-09-04,new release fiction,2025-07-04T22:16:41.903159
1766,The Heart Of An Eye,"[""Iulia C. Bocaneala""]",2020-08-26,new release fiction,2025-07-04T22:16:41.903159
1767,Hyde,"[""Craig Russell""]",2024-09-17,award winning books,2025-07-05T04:16:43.800616
1768,Begin Again,"[""Eddie S. Glaude Jr.""]",2020-06-30,award winning books,2025-07-05T04:16:43.800616
1769,The Companion,"[""Katie Alender""]",2021-08-24,award winning books,2025-07-05T04:16:43.800616
1770,Harrow,"[""Joy Williams""]",2021-09-14,award winning books,2025-07-05T04:16:43.800616
1771,What Strange Paradise,"[""Omar El Akkad""]",2021-07-20,award winning books,2025-07-05T04:16:43.800616
1772,52 Award-Winning Titles Every Book Lover Should Read,"[""American Library Association (ALA)""]",2021-12-07,award winning books,2025-07-05T04:16:43.800616
1773,The Ground Breaking,"[""Scott Ellsworth""]",2021-05-20,award winning books,2025-07-05T04:16:43.800616
1774,The Sirens of Mars,"[""Sarah Stewart Johnson""]",2021-07-20,award winning books,2025-07-05T04:16:43.800616
1775,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,award winning books,2025-07-05T04:16:43.800616
1776,I'm Glad My Mom Died,"[""Jennette McCurdy""]",2022-08-09,award winning books,2025-07-05T04:16:43.800616
1777,A Shot to Save the World,"[""Gregory Zuckerman""]",2021-10-26,award winning books,2025-07-05T04:16:43.800616
1778,Interior Chinatown,"[""Charles Yu""]",2020-11-17,award winning books,2025-07-05T04:16:43.800616
1779,Three Award-Winning Books. Three Kinds of Help.,"[""Harriet Hodgson""]",2024-09-19,award winning books,2025-07-05T04:16:43.800616
1780,It Happened One Summer,"[""Tessa Bailey""]",2021-07-13,romance,2025-07-05T10:16:45.195159
1781,The Cul-De-Sac War,"[""Melissa Ferguson""]",2021-02,romance,2025-07-05T10:16:45.195159
1782,Den of Vipers,"[""K a Knight""]",2025-03-04,romance,2025-07-05T10:16:45.195159
1783,Heart Smart,"[""Smartypants Romance"", ""Emma Lee Jayne""]",2021-03-02,romance,2025-07-05T10:16:45.195159
1784,The Ancient Romances,"[""Ben E. Perry""]",2023-07-28,romance,2025-07-05T10:16:45.195159
1785,"Historicizing the Enlightenment, Volume 2","[""Michael McKeon""]",2023-07-14,romance,2025-07-05T10:16:45.195159
1786,"The Stone Knife (The Songs of the Drowned, Book 1)","[""Anna Stephens""]",2020-11-26,fantasy,2025-07-05T16:16:46.425046
1787,The Black Coast,"[""Mike Brooks""]",2021-02-16,fantasy,2025-07-05T16:16:46.425046
1788,Beginner's Guide to Fantasy Drawing,"[""3dtotal Publishing""]",2020-02,fantasy,2025-07-05T16:16:46.425046
1789,The Year's Best Fantasy,"[""Paula Guran""]",2024-08-20,fantasy,2025-07-05T16:16:46.425046
1790,The Year's Best Dark Fantasy & Horror,"[""Paula Guran""]",2024-10-15,fantasy,2025-07-05T16:16:46.425046
1791,The Fantasy Literature of England,"[""Colin N. Manlove""]",2020-05-11,fantasy,2025-07-05T16:16:46.425046
1792,Historical Dictionary of Fantasy Literature,"[""Allen Stroud""]",2023-06-12,fantasy,2025-07-05T16:16:46.425046
1793,Life with an Ordinary Guy Who Reincarnated into a Total Fantasy Knockout Vol. 4,"[""Yu Tsurusaki"", ""Shin Ikezawa""]",2024-08-13,fantasy,2025-07-05T16:16:46.425046
1794,The History of Science Fiction: A Graphic Novel Adventure,"[""Xavier Dollo"", ""Djibril Morissette-Phan""]",2021-11-23,science fiction,2025-07-05T22:16:47.492428
1795,Project Hail Mary,"[""Andy Weir""]",2022-10-04,science fiction,2025-07-05T22:16:47.492428
1796,The Time Machine + The Invisible Man + The War of the Worlds,"[""H. G. Wells""]",2022-11-13,science fiction,2025-07-05T22:16:47.492428
1797,Science Fiction Prototyping,"[""Johnson Brian David""]",2022-05-31,science fiction,2025-07-05T22:16:47.492428
1798,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,science fiction,2025-07-05T22:16:47.492428
1799,The Best American Science Fiction And Fantasy 2020,"[""John Joseph Adams"", ""Diana Gabaldon""]",2020-11-03,science fiction,2025-07-05T22:16:47.492428
1800,Science Fiction,"[""Sherryl Vint""]",2021,science fiction,2025-07-05T22:16:47.492428
1801,The Chymical Wedding of Christian Rosenkreutz,"[""Johann Valentin Andreae""]",2023-01-31,science fiction,2025-07-05T22:16:47.492428
1802,Before the Coffee Gets Cold,"[""Toshikazu Kawaguchi""]",2024-09-03,science fiction,2025-07-05T22:16:47.492428
1803,The Self-Help Compulsion,"[""Beth Blum""]",2020-01-28,self-help,2025-07-06T04:16:48.288825
1804,How to Be Fine,"[""Jolenta Greenberg"", ""Kristen Meinzer""]",2020-03-17,self-help,2025-07-06T04:16:48.288825
1805,The Plus,"[""Greg Gutfeld""]",2020-07-28,self-help,2025-07-06T04:16:48.288825
1806,Self-Care for People with ADHD,"[""Sasha Hamdani""]",2023-01-03,self-help,2025-07-06T04:16:48.288825
1807,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,self-help,2025-07-06T04:16:48.288825
1808,Self-Improvement,"[""Mark Coeckelbergh""]",2022-07-29,self-help,2025-07-06T04:16:48.288825
1809,The Opportunist,"[""Tarryn Fisher""]",2024-11-01,self-help,2025-07-06T04:16:48.288825
1810,"Inner Mastery, Outer Impact","[""Hitendra Wadhwa""]",2022-06-07,self-help,2025-07-06T04:16:48.288825
1811,Crime Hits Home,"[""S.J. Rozan""]",2022-04-19,mystery,2025-07-06T10:16:49.467246
1812,How to Write a Mystery,"[""Mystery Writers of America""]",2022-04-12,mystery,2025-07-06T10:16:49.467246
1813,Richard Scarry's Great Big Schoolhouse,"[""Richard Scarry""]",2025-07-01,mystery,2025-07-06T10:16:49.467246
1814,Murder in Chianti,"[""Camilla Trinchieri""]",2020-07-07,mystery,2025-07-06T10:16:49.467246
1815,Murder Most Puzzling,"[""Stephanie von Reiswitz""]",2020-08-25,mystery,2025-07-06T10:16:49.467246
1816,The Mystery of Spirit,"[""George Robbins""]",2021-02-25,mystery,2025-07-06T10:16:49.467246
1817,The Mystery of Tally-ho Cottage,"[""Enid Blyton""]",2022-08-01,mystery,2025-07-06T10:16:49.467246
1818,The Gatehouse Mystery: Trixie Belden,"[""Julie Campbell""]",2025-06-03,mystery,2025-07-06T10:16:49.467246
1819,Antique Alibi (A Darla Digby Cozy Mystery—Book 2),"[""Fiona Grace""]",2025-06-27,mystery,2025-07-06T10:16:49.467246
1820,A Rachel Gift Mystery Bundle: Her Last Hope (#3) and Her Last Fear (#4),"[""Blake Pierce""]",2022-06-01,mystery,2025-07-06T10:16:49.467246
1821,Eudora Welty and Mystery,"[""Jacob Agner"", ""Harriet Pollack""]",2022-12-28,mystery,2025-07-06T10:16:49.467246
1822,History Is Rich,"[""Shaun S. Nichols""]",2022-04-26,history,2025-07-06T16:16:51.116537
1823,U.S. History,"[""P. Scott Corbett"", ""Volker Janssen"", ""John M. Lund"", ""Todd Pfannestiel"", ""Sylvie Waskiewicz"", ""Paul Vickery""]",2024-09-10,history,2025-07-06T16:16:51.116537
1824,The Television History Book,"[""Michele Hilmes"", ""Jason Jacobs""]",2021-03-11,history,2025-07-06T16:16:51.116537
1825,The History Book (Miles Kelly).,"[""MAKE BELIEVE IDEAS LTD. MAKE BELIEVE IDEAS LTD"", ""Simon Adams"", ""Philip Steele"", ""Stewart Ross"", ""Richard Platt""]",2023,history,2025-07-06T16:16:51.116537
1826,Ancient History-Based Writing Lessons [Student Book] (Sixth Edition),"[""Lori Verstegen""]",2021,history,2025-07-06T16:16:51.116537
1827,A Short History of the Vietnam War,"[""DK""]",2021-05-04,history,2025-07-06T16:16:51.116537
1828,"History, Disrupted","[""Jason Steinhauer""]",2021-12-08,history,2025-07-06T16:16:51.116537
1829,History Has Begun,"[""Bruno Ma\u00e7\u00e3es""]",2020,history,2025-07-06T16:16:51.116537
1830,F*cking History,"[""The Captain""]",2020-08-11,history,2025-07-06T16:16:51.116537
1831,Native Americans in History,"[""Jimmy Beason""]",2022-09-06,history,2025-07-06T16:16:51.116537
1832,History by HBO,"[""Rebecca Weeks""]",2022-07-12,history,2025-07-06T16:16:51.116537
1833,Jagged Little Pill: The Novel,"[""Eric Smith"", ""Alanis Morissette"", ""Diablo Cody"", ""Glen Ballard""]",2022-04-26,young adult,2025-07-06T22:16:52.555550
1834,Little Thieves,"[""Margaret Owen""]",2021-10-19,young adult,2025-07-06T22:16:52.555550
1835,Legendborn,"[""Tracy Deonn""]",2022-02,young adult,2025-07-06T22:16:52.555550
1836,Du Iz Tak?,"[""Carson Ellis""]",2024-09-17,young adult,2025-07-06T22:16:52.555550
1837,The House in the Cerulean Sea,"[""TJ Klune""]",2020-03-17,young adult,2025-07-06T22:16:52.555550
1838,Skywatchers,"[""Carrie Arcos""]",2020-08-18,young adult,2025-07-06T22:16:52.555550
1839,The Invisible Life of Addie LaRue,"[""V. E. Schwab""]",2020-10-06,young adult,2025-07-06T22:16:52.555550
1840,Adaptation in Young Adult Novels,"[""Dana E. Lawrence"", ""Amy L. Montz""]",2020-09-03,young adult,2025-07-06T22:16:52.555550
1841,Firekeeper's Daughter,"[""Angeline Boulley""]",2021-03-16,young adult,2025-07-06T22:16:52.555550
1842,The Savior's Sister,"[""Jenna Moreci""]",2020-09-29,young adult,2025-07-06T22:16:52.555550
1843,The Technology Trap,"[""Carl Benedikt Frey""]",2020-09-22,technology,2025-07-07T04:16:54.259720
1844,The Technology Fallacy,"[""Gerald C. Kane"", ""Anh Nguyen Phillips"", ""Jonathan R. Copulsky"", ""Garth R. Andrus""]",2022-08-23,technology,2025-07-07T04:16:54.259720
1845,A Kids Book About Technology,"[""Amber Case""]",2025-04-08,technology,2025-07-07T04:16:54.259720
1846,Relating Through Technology,"[""Jeffrey A. Hall""]",2020-07-16,technology,2025-07-07T04:16:54.259720
1847,Technology and Health,"[""Jihyun Kim""]",2020-03,technology,2025-07-07T04:16:54.259720
1848,Technology and the Historian,"[""Adam Crymble""]",2021-04-13,technology,2025-07-07T04:16:54.259720
1849,Runaway Technology,"[""Joshua A. T. Fairfield""]",2021-02-25,technology,2025-07-07T04:16:54.259720
1850,Power to the Public,"[""Tara Dawson McGuinness"", ""Hana Schank""]",2021-04-13,technology,2025-07-07T04:16:54.259720
1851,"Time, Progress, Growth and Technology","[""Filipe Duarte Santos""]",2020-09-18,technology,2025-07-07T04:16:54.259720
1852,Technology and the City,"[""Michael Nagenborg"", ""Taylor Stone"", ""Margoth Gonz\u00e1lez Woge"", ""Pieter E. Vermaas""]",2021-01-25,technology,2025-07-07T04:16:54.259720
1853,Spencer Tracy,"[""James Curtis""]",2024-11-26,biography,2025-07-07T10:16:55.770457
1854,Garibaldi,"[""Alfonso Scirocco""]",2021-08-10,biography,2025-07-07T10:16:55.770457
1855,Anna,"[""Amy Odell""]",2022-05-03,biography,2025-07-07T10:16:55.770457
1856,Led Zeppelin,"[""Bob Spitz""]",2024-03-05,biography,2025-07-07T10:16:55.770457
1857,A Biography of the Pixel,"[""Alvy Ray Smith""]",2021-08-03,biography,2025-07-07T10:16:55.770457
1858,I'm Glad My Mom Died,"[""Jennette McCurdy""]",2022-08-09,biography,2025-07-07T10:16:55.770457
1859,Biographies in the History of Physics,"[""Christian Forstner"", ""Mark Walker""]",2020-07-22,biography,2025-07-07T10:16:55.770457
1860,The Psychology of Money,"[""Morgan Housel""]",2020-09-08,psychology,2025-07-07T16:16:56.897439
1861,What Is Psychology?,"[""Ellen E. Pastorino"", ""Susann M. Doyle-Portillo""]",2020-01-07,psychology,2025-07-07T16:16:56.897439
1862,Psychology for Beginners,"[""Lara Bryan"", ""Eddie Reynolds"", ""Rosie Hall""]",2022-03,psychology,2025-07-07T16:16:56.897439
1863,Transforming Introductory Psychology,"[""Regan A. R. Gurung"", ""Garth Neufeld""]",2021-08-17,psychology,2025-07-07T16:16:56.897439
1864,Self Care,"[""Leigh Stein""]",2020-06-30,booktok,2025-07-07T22:16:58.547250
1865,Will,"[""Will Smith""]",2021-11-09,booktok,2025-07-07T22:16:58.547250
1866,Brood,"[""Jackie Polzin""]",2021-03-09,booktok,2025-07-07T22:16:58.547250
1867,From Blood and Ash,"[""Jennifer L. Armentrout""]",2020-03-30,booktok,2025-07-07T22:16:58.547250
1868,Lightlark (The Lightlark Saga Book 1),"[""Alex Aster""]",2022-08-23,booktok,2025-07-07T22:16:58.547250
1869,The Decoy Girlfriend,"[""Lillie Vale""]",2022-09-06,booktok,2025-07-07T22:16:58.547250
1870,The Big One - the #BookTok Journal,"[""C. Fitzhenry""]",2021-10-20,booktok,2025-07-07T22:16:58.547250
1871,People We Meet on Vacation,"[""Emily Henry""]",2021-05-11,booktok,2025-07-07T22:16:58.547250
1872,Fable,"[""Adrienne Young""]",2020-09-01,booktok,2025-07-07T22:16:58.547250
1873,These Hollow Vows,"[""Lexi Ryan""]",2021-07-20,booktok,2025-07-07T22:16:58.547250
1874,One Breath Away,"[""Heather Gudenkauf""]",2020-03-16,booktok,2025-07-07T22:16:58.547250
1875,Court,"[""Tracy Wolff""]",2022-02-01,booktok,2025-07-07T22:16:58.547250
1876,A Broken Blade,"[""Melissa Blair""]",2022-08-02,booktok,2025-07-07T22:16:58.547250
1877,The Low Desert,"[""Tod Goldberg""]",2022-02-22,booktok,2025-07-07T22:16:58.547250
1878,One Way or Another,"[""Kara McDowell""]",2020-10-06,booktok,2025-07-07T22:16:58.547250
1879,The Love Hypothesis,"[""Ali Hazelwood""]",2021-09-14,booktok,2025-07-07T22:16:58.547250
1880,Dungeon Crawler Carl,"[""Matt Dinniman""]",2025-07-15,booktok,2025-07-07T22:16:58.547250
1881,Chasing Lucky,"[""Jenn Bennett""]",2020-11-10,booktok,2025-07-07T22:16:58.547250
1882,The Lies of Locke Lamora,"[""Scott Lynch""]",2024-08-27,booktok,2025-07-07T22:16:58.547250
1883,The Prison Healer,"[""Lynette Noni""]",2021,booktok,2025-07-07T22:16:58.547250
1884,In My Dreams I Hold a Knife,"[""Ashley Winstead""]",2021-08-03,booktok,2025-07-07T22:16:58.547250
1885,Lucky Leap Day,"[""Ann Marie Walker""]",2022-01-18,booktok,2025-07-07T22:16:58.547250
1886,Sweet Sacrifice,"[""Ellie McLove"", ""Sav R. Miller""]",2021-02-26,booktok,2025-07-07T22:16:58.547250
1887,Cain's Jawbone,"[""Edward Powys Mathers""]",2023-11,booktok,2025-07-07T22:16:58.547250
1888,Dead Moons Rising,"[""Jack Whitney""]",2021-03-13,booktok,2025-07-07T22:16:58.547250
1889,"Social Reading Cultures on BookTube, Bookstagram, and BookTok","[""Bronwyn Reddan"", ""Leonie Rutherford"", ""Amy Schoonens"", ""Michael Dezuanni""]",2024-04-30,booktok,2025-07-07T22:16:58.547250
1890,# BookTok Journal for 25 Books,"[""BookTok BookTok Press""]",2021-10-22,booktok,2025-07-07T22:16:58.547250
1891,The Reading Lives of Teens,"[""Chin Ee Loh""]",2024-11-04,booktok,2025-07-07T22:16:58.547250
1892,BookTok Journal for 200 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-07-07T22:16:58.547250
1893,BookTok Journal for 500 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-07-07T22:16:58.547250
1894,Atravesados,"[""Trevor Boffone"", ""Cristina Herrera""]",2025-02-17,booktok,2025-07-07T22:16:58.547250
1895,I'm Glad My Mom Died,"[""Jennette McCurdy""]",2022-08-09,bestseller,2025-07-08T04:16:59.877560
1896,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,bestseller,2025-07-08T04:16:59.877560
1897,An All-in-One Guide to Become a Bestseller,"[""Ukiyoto""]",2023-05-05,bestseller,2025-07-08T04:16:59.877560
1898,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,bestseller,2025-07-08T04:16:59.877560
1899,Corporate Compliance and Conformity,"[""Petter Gottschalk""]",2023-03-10,bestseller,2025-07-08T04:16:59.877560
1900,Cultural Capitalism,"[""Bradley A. Gorski""]",2025-03-15,bestseller,2025-07-08T04:16:59.877560
1901,Bestsellers of the Third Reich,"[""Christian Adam""]",2021-04-01,bestseller,2025-07-08T04:16:59.877560
1902,"Space, Place, and Bestsellers","[""Lisa Fletcher"", ""Elizabeth Leane""]",2024-06-30,bestseller,2025-07-08T04:16:59.877560
1903,Row the Boat,"[""Jon Gordon"", ""P.J. Fleck""]",2021-05-04,bestseller,2025-07-08T04:16:59.877560
1904,Bestsellers: Popular Fiction Since 1900,"[""Clive Bloom""]",2022-01-03,bestseller,2025-07-08T04:16:59.877560
1905,The Garden,"[""Jon Gordon""]",2020-05-21,bestseller,2025-07-08T04:16:59.877560
1906,I'm Glad My Mom Died,"[""Jennette McCurdy""]",2022-08-09,nyt bestseller,2025-07-08T10:17:01.728431
1907,Daddy's Girls,"[""Danielle Steel""]",2020,nyt bestseller,2025-07-08T10:17:01.728431
1908,Atlas of the Heart,"[""Bren\u00e9 Brown""]",2021-11-30,nyt bestseller,2025-07-08T10:17:01.728431
1909,Next Level Basic,"[""Stassi Schroeder""]",2022-09-06,nyt bestseller,2025-07-08T10:17:01.728431
1910,We Don't Know Ourselves: A Personal History of Modern Ireland,"[""Fintan O'Toole""]",2022-03-15,nyt bestseller,2025-07-08T10:17:01.728431
1911,"Run, Rose, Run","[""James Patterson"", ""Dolly Parton""]",2022-03-07,nyt bestseller,2025-07-08T10:17:01.728431
1912,If We Were Giants,"[""Dave Matthews"", ""Clete Barrett Smith""]",2020-03-03,nyt bestseller,2025-07-08T10:17:01.728431
1913,The Paris Apartment,"[""Lucy Foley""]",2022-02-22,nyt bestseller,2025-07-08T10:17:01.728431
1914,Allow Me to Retort,"[""Elie Mystal""]",2023-05-09,nyt bestseller,2025-07-08T10:17:01.728431
1915,Verity,"[""Colleen Hoover""]",2021-09-27,nyt bestseller,2025-07-08T10:17:01.728431
